"SYMBOL","probeID","chr","pos","region","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CARM1","CARM1","chr19",11032172,"Body",0.195899276366539,10.2208074796589,2.57913057855954,0.0117993899343044,0.0436566633447048,-3.31376618657263
"SLC1A1","SLC1A1","chr9",4491114,"Body",-0.22146477828949,7.77546077615216,-2.57912090275893,0.0117996937393511,0.0436566633447048,-3.31378886596007
"ZMPSTE24","ZMPSTE24","chr1",40726012,"Body",0.157982893350331,10.1220910928512,2.57893561488439,0.0118055128541407,0.0436730957493593,-3.31422315378897
"FADS2","FADS2","chr11",61595494,"TSS1500",-0.0926105409632951,6.66260429830936,-2.57844259987798,0.0118210090251031,0.0437253192643837,-3.31537858195346
"NBPF10","NBPF10","chr1",145302551,"Body",0.384112433270094,9.24149837758348,2.57825188038391,0.0118270085442309,0.0437424070531,-3.31582550181762
"LOC642456","LOC642456",NA,NA,NA,0.0750388794926256,6.69956168566219,2.57767382749421,0.0118452093427433,0.0438041530440595,-3.31717990479278
"TXK","TXK","chr4",48083394,"Body",-0.0319811021627503,6.50075589094766,-2.57763391412631,0.0118464670046285,0.0438041530440595,-3.31727341415236
"TYW1","TYW1","chr7",66704323,"3'UTR",-0.0935626466230017,7.35796081840267,-2.57742256597558,0.0118531285528251,0.0438236733291993,-3.31776854208057
"KRI1","KRI1","chr19",10676722,"TSS200",-0.0916154638329028,6.76757808373392,-2.57730452330855,0.0118568506500508,0.0438323225197213,-3.31804506729164
"LOC643721","LOC643721",NA,NA,NA,0.034483939222187,6.46404718098886,2.57708031713511,0.0118639231825858,0.0438502817577409,-3.31857026052679
"UBE2S","UBE2S","chr19",55912865,"Body",0.0299277067046795,6.44405947067417,2.57702652261424,0.0118656206856246,0.0438502817577409,-3.31869626616333
"ARPC1A","ARPC1A","chr7",98923380,"TSS200",-0.161689581465041,10.0387966588596,-2.57701898427432,0.0118658585778518,0.0438502817577409,-3.31871392342348
"SIGLEC7","SIGLEC7",NA,NA,NA,0.0363601483482681,6.54454789784721,2.57680661867769,0.0118725621069509,0.0438699404115098,-3.31921133539433
"DNAJC2","DNAJC2",NA,NA,NA,0.0597583694033172,6.75244364873786,2.57676034255415,0.0118740233125228,0.0438702259914885,-3.31931972079284
"KIR3DL1","KIR3DL1","chr19",55327217,"TSS1500",-0.0339673656733712,6.531984762084,-2.57652865263594,0.0118813415514583,0.0438921486052006,-3.31986234768503
"MNAT1","MNAT1","chr14",61201746,"Body",-0.183563878743296,7.97584134324134,-2.57644685739344,0.011883926138232,0.0438965810512647,-3.32005390559129
"SRL","SRL","chr16",4242567,"Body",0.118502774066183,6.82006659006239,2.57635207274848,0.0118869218031001,0.0439025307186616,-3.32027587726311
"SKAP1","SKAP1",NA,NA,NA,0.0189683522276756,6.46842902122955,2.57618666374432,0.0118921511829543,0.0439138934742469,-3.32066322438551
"IDI2","IDI2","chr10",1064919,"3'UTR",-0.0491676548368529,6.49914650911266,-2.57612731011984,0.011894028145429,0.0439138934742469,-3.3208022108651
"USMG5","USMG5","chr10",105153066,"5'UTR",-0.267797316316806,6.988726697525,-2.57610569468011,0.011894711765299,0.0439138934742469,-3.32085282638073
"N4BP3","N4BP3","chr5",177548398,"Body",-0.0414608636265186,6.55108169122252,-2.5760795228527,0.0118955395351217,0.0439138934742469,-3.3209141108264
"HS.174794","HS.174794",NA,NA,NA,0.0490434223902145,6.62085081611778,2.57564310512184,0.0119093503516544,0.0439572569899303,-3.32193595793561
"REP15","REP15","chr12",27848523,"TSS1500",0.0729028845787516,6.63760353374528,2.57562071443422,0.0119100593150319,0.0439572569899303,-3.32198838053452
"LOC649956","LOC649956",NA,NA,NA,-0.0370549563002136,6.51186210522415,-2.57547724742801,0.0119146028612784,0.0439646961750916,-3.32232426617114
"HS.544256","HS.544256",NA,NA,NA,0.0402596792449463,6.58936261383535,2.57546948518944,0.0119148487331297,0.0439646961750916,-3.3223424387138
"NICN1","NICN1","chr3",49467188,"TSS1500",-0.17412640630757,10.3032519041324,-2.57533292445411,0.0119191750963415,0.0439717205604388,-3.32266213998131
"ODF3L1","ODF3L1","chr15",76014911,"TSS1500",-0.0599752358697758,6.54205568411336,-2.57532182973488,0.0119195266490805,0.0439717205604388,-3.3226881131175
"DOK2","DOK2","chr8",21767224,"Body",0.0284430010069805,6.50086573113467,2.5749998780282,0.0119297322521892,0.0440042485913892,-3.32344177277808
"HS.544806","HS.544806",NA,NA,NA,0.0515424568746701,6.68874781717721,2.5747800571478,0.0119367049288439,0.0440248454036476,-3.32395630809322
"HS.574759","HS.574759",NA,NA,NA,0.0642335038008079,6.64513530430827,2.57451102817315,0.0119452434892499,0.0440512120299236,-3.32458597481847
"KIAA0100","KIAA0100","chr17",26972054,"1stExon",0.0851677631086254,7.04127800193386,2.5743759914243,0.0119495314256664,0.0440618990570692,-3.32490200975358
"HCST","HCST",NA,NA,NA,0.278945132064958,8.37657114910242,2.57423032980501,0.0119541583021671,0.044073833237811,-3.32524289515755
"MRPL55","MRPL55",NA,NA,NA,-0.152355458183334,7.83829730415829,-2.57406337478148,0.0119594635455995,0.0440882654256895,-3.32563359268045
"GNMT","GNMT","chr6",42928485,"TSS200",-0.0432319875250986,6.54209132807369,-2.5733363165801,0.0119825917166357,0.0441683903973663,-3.32733476033269
"LOC728498","LOC728498",NA,NA,NA,0.0212705772999326,6.49067688193701,2.57305326783945,0.0119916065977551,0.0441913509684517,-3.3279969276014
"HS.58423","HS.58423",NA,NA,NA,0.0618036649570977,6.68323288863594,2.57305319666679,0.0119916088653193,0.0441913509684517,-3.3279970940958
"MLLT3","MLLT3","chr9",20621460,"Body",0.0861901436138064,6.87031343207418,2.57289896929766,0.0119965234664973,0.0442043233625439,-3.32835786955117
"LOC642743","LOC642743",NA,NA,NA,0.0292657630500299,6.49656741698841,2.57284333766656,0.0119982966677554,0.0442057187782247,-3.32848800106349
"LOC729839","LOC729839",NA,NA,NA,0.0377695737811932,6.55117851666664,2.57254829595041,0.0120077047798641,0.0442352401535958,-3.32917811260896
"SYT12","SYT12","chr11",66791038,"5'UTR",-0.103269779885493,6.83800327811013,-2.57249096273678,0.0120095337601582,0.0442368371132949,-3.32931220903857
"PRR20D","PRR20D",NA,NA,NA,0.0471532167567918,6.60580685731646,2.57235161387861,0.0120139801617082,0.044248073791815,-3.32963812109233
"PMS1","PMS1",NA,NA,NA,-0.162050276996377,7.32063467245993,-2.57211496907345,0.0120215345313116,0.0442707533274369,-3.33019155704646
"HS.583250","HS.583250",NA,NA,NA,-0.0793411654992333,6.748169054185,-2.57201164377016,0.0120248343124474,0.0442777613781602,-3.33043318824994
"KLF9","KLF9","chr9",73026643,"Body",-0.248465296160401,10.4832189825601,-2.57188818663904,0.0120287780937551,0.044287138858541,-3.33072188803056
"LRP3","LRP3","chr19",33698126,"Body",0.27533209189747,11.2515875267293,2.57170539325075,0.012034619490922,0.0443034999259353,-3.33114932203923
"CEMP1","CEMP1","chr16",2582142,"TSS1500",0.0482947521664192,6.66955551589471,2.57160252664986,0.0120379078520741,0.0443104596970214,-3.33138984844063
"LOC729948","LOC729948",NA,NA,NA,0.0234983924303815,6.52185400465875,2.5710777235966,0.0120546969969336,0.0443671072567972,-3.33261683631075
"HDGFL1","HDGFL1","chr6",22570146,"1stExon",-0.020047972560608,6.52077701251902,-2.57048829142633,0.0120735789368814,0.044431443266675,-3.33399467644196
"LOC197350","LOC197350",NA,NA,NA,0.0390191090830641,6.53279207978683,2.57041786052919,0.01207583691497,0.0444340914946587,-3.33415929601325
"C22ORF40","C22ORF40",NA,NA,NA,-0.0389346720981019,6.67916586123454,-2.57033741358159,0.0120784164692331,0.0444340914946587,-3.334347321675
"GMEB1","GMEB1",NA,NA,NA,0.0831150667494995,6.99303720379875,2.57029952449202,0.0120796315661221,0.0444340914946587,-3.33443587672658
"GUSBL1","GUSBL1","chr6",26865862,"Body",0.228171302743593,7.92650088545565,2.57025435882626,0.0120810801659142,0.0444340914946587,-3.33454143729054
"LOC643396","LOC643396",NA,NA,NA,0.0875552260069847,6.99063169350725,2.57024728419696,0.0120813070849358,0.0444340914946587,-3.33455797187452
"LOC729679","LOC729679",NA,NA,NA,0.242092606883968,8.37704084232051,2.57010467754464,0.0120858820203432,0.0444409951229482,-3.33489125917214
"SLC17A2","SLC17A2","chr6",25931017,"TSS200",0.0393258983074576,6.54380272951895,2.57010137523393,0.012085987979651,0.0444409951229482,-3.33489897684863
"COPA","COPA",NA,NA,NA,-0.199309513434445,10.1639855511832,-2.56989286679246,0.0120926799675686,0.0444548295380508,-3.33538625537005
"LOC100130291","LOC100130291",NA,NA,NA,0.0792848678548541,6.92775809000822,2.56984732579376,0.0120941420315239,0.0444548295380508,-3.33549267902546
"GART","GART",NA,NA,NA,-0.0678175174862918,7.46167041753562,-2.56984420935522,0.0120942420885817,0.0444548295380508,-3.33549996169728
"LOC100129379","LOC100129379",NA,NA,NA,0.309048105809197,10.3020093902099,2.56980939889134,0.0120953597717883,0.0444548295380508,-3.33558130827663
"LOC653383","LOC653383",NA,NA,NA,-0.0823148546183541,6.75112512226561,-2.56944196394879,0.0121071629474565,0.0444917020403481,-3.33643988958246
"HS.121392","HS.121392",NA,NA,NA,-0.0544030497838506,6.60364433090072,-2.56940972179664,0.0121081991641036,0.0444917020403481,-3.33651522456024
"NUDT3","NUDT3","chr6",34360624,"TSS200",0.229561372189886,9.92695348151355,2.56935129040349,0.0121100772696751,0.0444934456941006,-3.33665174964493
"HDX","HDX","chrX",83757131,"5'UTR",0.0416100004830069,6.61630623348279,2.56928529196001,0.0121121989123784,0.0444960836159922,-3.33680595202792
"FGF18","FGF18","chr5",170878209,"Body",0.0765620148544537,6.8699463338308,2.56915467150679,0.012116398939802,0.0445063553176968,-3.33711113102306
"DSN1","DSN1",NA,NA,NA,-0.0991037426504393,6.99079351611553,-2.56891950520122,0.0121239638974999,0.0445289833797643,-3.3376605360308
"KTELC1","KTELC1",NA,NA,NA,0.166079029096386,9.02206900631976,2.56883786736808,0.0121265910653558,0.0445334727492794,-3.33785125176404
"LOC100128202","LOC100128202",NA,NA,NA,0.0712566369681733,6.71595218506115,2.56868933903005,0.0121313721398495,0.044543714193707,-3.33819821866928
"ZP3","ZP3",NA,NA,NA,0.284461006396076,7.87221419774631,2.56866393153269,0.0121321901687213,0.044543714193707,-3.33825756970268
"STGC3","STGC3",NA,NA,NA,0.0753280197630648,6.71017662841257,2.56845098025756,0.0121390483835301,0.0445588856669595,-3.33875499713924
"MSX2","MSX2","chr5",174156296,"Body",0.058691407857892,6.70626836271415,2.56844833345509,0.0121391336473143,0.0445588856669595,-3.33876117951974
"DPY30","DPY30","chr2",32265018,"TSS200",-0.201455476236301,8.89343787466701,-2.56822813813895,0.0121462288884434,0.0445797679476271,-3.33927549129783
"KCNA7","KCNA7","chr19",49576200,"TSS200",0.0473204427893412,6.56437876107371,2.56802045089292,0.0121529245214475,0.0445991788990374,-3.3397605539853
"TRPV1","TRPV1","chr17",3506137,"5'UTR",0.0322928770905504,6.62219659439486,2.56726935026159,0.0121771671117551,0.044682972270244,-3.34151450775636
"CYCSL1","CYCSL1",NA,NA,NA,0.209313956338983,8.88505453767584,2.56710950707107,0.0121823318586826,0.0446936682712847,-3.34188771452287
"IGHMBP2","IGHMBP2","chr11",68702030,"Body",-0.0567197651961973,6.9107887796376,-2.56709187130884,0.012182901814895,0.0446936682712847,-3.34192888984522
"RBBP8","RBBP8",NA,NA,NA,0.0985641150649466,7.15933085648625,2.5667915757242,0.0121926105274453,0.0447241094330036,-3.3426299723864
"LOC647541","LOC647541",NA,NA,NA,-0.0347789634298259,6.53052903017525,-2.56638254082798,0.0122058460814341,0.0447631625653539,-3.34358481152033
"LOC150568","LOC150568","chr2",105118579,"Body",-0.0996026781643593,7.07306148298451,-2.5663752751933,0.0122060813001552,0.0447631625653539,-3.34360177105177
"LOC646127","LOC646127",NA,NA,NA,0.0402344057217876,6.5404841213533,2.5661529714215,0.0122132801744208,0.044784381900421,-3.34412065570003
"HS.542575","HS.542575",NA,NA,NA,0.0359502407499486,6.5906977117902,2.56606397326374,0.01221616328107,0.0447897728440804,-3.34432837789405
"SNORA10","SNORA10",NA,NA,NA,0.0639637543549867,6.8250205312989,2.56597163788449,0.0122191551471706,0.044795561254228,-3.34454388279125
"TRIM41","TRIM41",NA,NA,NA,0.225456077215155,8.54320424071799,2.56571129344706,0.0122275944344441,0.0448213163242228,-3.34515147509077
"TLX1","TLX1","chr10",102892528,"Body",0.0310803185510391,6.52642135780222,2.56553878656293,0.0122331892919295,0.0448366401380697,-3.34555404345588
"CAMK2N1","CAMK2N1","chr1",20811818,"1stExon",-0.258928628034331,12.7323061417857,-2.56529719480646,0.0122410286423195,0.0448572900514501,-3.34611779261588
"NAE1","NAE1",NA,NA,NA,-0.132589839145828,8.49651153139937,-2.56527794378618,0.0122416535089935,0.0448572900514501,-3.34616271254029
"PDLIM4","PDLIM4",NA,NA,NA,0.0807025429373844,6.64471755182179,2.5651368541817,0.0122462339997582,0.0448684958344084,-3.34649191941009
"SFTPD","SFTPD","chr10",81704187,"Body",-0.180968897426922,7.42094064868864,-2.56509656084556,0.0122475424118339,0.0448684958344084,-3.34658593377417
"NUBP1","NUBP1","chr16",10855688,"Body",0.0972033315257992,7.09135387830769,2.56494611846992,0.012252428718104,0.0448788140486671,-3.34693694226016
"KIAA1984","KIAA1984","chr9",139694408,"Body",-0.081744760926771,6.75945556135752,-2.56492267234274,0.0122531903971992,0.0448788140486671,-3.34699164463657
"CFL2","CFL2",NA,NA,NA,-0.0593017804181475,6.72348440897762,-2.56448967808167,0.0122672644899267,0.0449232857900514,-3.3480017921075
"LOC150759","LOC150759",NA,NA,NA,0.0835251054712751,6.78497418769578,2.56446193591227,0.0122681667219077,0.0449232857900514,-3.34806650790605
"DGKQ","DGKQ","chr4",967467,"TSS200",-0.159753427498556,9.0738651292748,-2.56438212912585,0.0122707625357046,0.0449276013377033,-3.34825267463769
"DLX3","DLX3","chr17",48070891,"Body",0.0454145196083768,6.66730436084771,2.56431922682233,0.0122728088599748,0.0449299042454325,-3.34839940454966
"ZNF793","ZNF793","chr19",37997294,"TSS1500",0.0556406458604926,6.61999247722408,2.564154384911,0.01227817292392,0.0449443512342105,-3.34878391093797
"LOC646938","LOC646938",NA,NA,NA,0.0544384642932609,6.63738754811032,2.56401933570832,0.012282569091372,0.0449522317988507,-3.34909890808759
"HS.201858","HS.201858",NA,NA,NA,-0.0339399130049163,6.5436201055971,-2.56395936879777,0.0122845216102896,0.0449522317988507,-3.34923877416979
"AKTIP","AKTIP",NA,NA,NA,-0.134321605899721,10.2463099353804,-2.56395757749757,0.0122845799392253,0.0449522317988507,-3.34924295213404
"LOC100129119","LOC100129119",NA,NA,NA,0.0407262673424142,6.59848189809573,2.56387387113797,0.0122873058935589,0.0449570171774951,-3.34943818310789
"LSM5","LSM5",NA,NA,NA,-0.112760201642075,8.27040952737656,-2.56379796140002,0.0122897784179334,0.0449608743044994,-3.3496152251496
"RNF170","RNF170","chr8",42705540,"3'UTR",-0.146735411415569,7.98072570455186,-2.56372726027311,0.0122920816920746,0.0449641114284288,-3.34978011534359
"HS.565250","HS.565250",NA,NA,NA,0.135036598919358,6.92184947986218,2.56368024158293,0.0122936136647174,0.0449645267303036,-3.34988977090157
"PTPRE","PTPRE","chr10",129796937,"5'UTR",-0.160969486640496,8.22731184951489,-2.56360879363371,0.012295941926589,0.0449678540693207,-3.35005639640187
"DDEF2","DDEF2",NA,NA,NA,0.129099269406451,8.90272303762295,2.5634501893238,0.0123011117607803,0.0449777850429948,-3.35042626743831
"SEC24C","SEC24C",NA,NA,NA,0.145690759070355,9.00723072727271,2.56343842973469,0.0123014951521377,0.0449777850429948,-3.35045369046407
"HS.564154","HS.564154",NA,NA,NA,0.0530484642715603,6.64822984719487,2.563047008226,0.0123142626092646,0.0450192739838183,-3.35136641397328
"ACYP1","ACYP1",NA,NA,NA,-0.204727106088239,8.23721435799841,-2.56290208442021,0.0123189927946488,0.0450313735689998,-3.35170432015096
"LOC650296","LOC650296",NA,NA,NA,0.0413926155764726,6.58075806989689,2.5626083457259,0.0123285852003389,0.0450612418829407,-3.35238915579481
"GPR172A","GPR172A","chr8",145584004,"Body",0.15722625439466,7.8905535267315,2.56238943218988,0.0123357384825212,0.0450739766964364,-3.3528994978273
"LOC729870","LOC729870",NA,NA,NA,-0.0333137929524838,6.51885998812533,-2.56237822086611,0.0123361049278535,0.0450739766964364,-3.35292563323285
"OR2M5","OR2M5","chr1",248308934,"1stExon",-0.0523449515390162,6.51003572671184,-2.56237117976976,0.0123363350731319,0.0450739766964364,-3.352942047116
"LOC729236","LOC729236",NA,NA,NA,0.209724288891287,8.56366591204902,2.56226445507998,0.0123398239511875,0.0450815280918109,-3.353190834215
"KCNJ9","KCNJ9","chr1",160054321,"Body",-0.05099292931338,6.53692214791755,-2.56220859342404,0.012341650449022,0.0450830052124912,-3.353321050467
"PDCD11","PDCD11","chr10",105205887,"3'UTR",0.0746517075051818,6.89654681981098,2.56213165174216,0.0123441665961075,0.0450870009328963,-3.35350040138762
"DNAI1","DNAI1","chr9",34519806,"Body",0.129398905426928,6.89227948071549,2.56198613434963,0.0123489265727551,0.0450991903636331,-3.35383958980036
"HS.447508","HS.447508",NA,NA,NA,0.0728839114706448,6.70440965707113,2.5615290764639,0.012363888038981,0.045148629286453,-3.35490484686342
"LOC392364","LOC392364",NA,NA,NA,-0.0525801023840557,6.51764707252711,-2.56130045474527,0.0123713779484562,0.0451707764300922,-3.35543763174316
"SOSTDC1","SOSTDC1","chr7",16502585,"Body",-0.195979496462611,7.08672304751783,-2.56116939317812,0.0123756735228348,0.0451793736656403,-3.35574304237753
"AVP","AVP","chr20",3065559,"TSS200",-0.0473367907512436,6.6889815904424,-2.56114164971864,0.0123765829940827,0.0451793736656403,-3.35580769082595
"TARBP2","TARBP2",NA,NA,NA,0.0840574035399122,6.94420830318472,2.56108552915693,0.0123784228928217,0.0451808872426538,-3.35593846245368
"DSCR6","DSCR6","chr21",38382515,"Body",0.0669843928632901,6.63543013558561,2.56102889702893,0.0123802798134825,0.0451809301429889,-3.35607042368907
"FZD10","FZD10","chr12",130646022,"TSS1500",0.0481330604137575,6.6452605762401,2.56094217205119,0.0123831239413118,0.0451809301429889,-3.35627250096595
"OTOP3","OTOP3","chr17",72931903,"1stExon",0.0445868925954596,6.54148633774975,2.56089492730619,0.0123846735712351,0.0451809301429889,-3.3563825832047
"SCARNA8","SCARNA8",NA,NA,NA,-0.0473040362534958,6.54207643657784,-2.56086801871455,0.0123855562526036,0.0451809301429889,-3.35644528059026
"MGC26356","MGC26356",NA,NA,NA,0.134027193553118,12.1362494085436,2.56084994210726,0.012386149250667,0.0451809301429889,-3.35648739902113
"HIT-40","HIT-40",NA,NA,NA,0.109569529152322,6.97284877365724,2.56082442907987,0.0123869862420415,0.0451809301429889,-3.35654684385959
"HS.571297","HS.571297",NA,NA,NA,0.0662512008324718,6.66759404300324,2.56051235431608,0.0123972284347726,0.0452130857549804,-3.3572739315035
"TLR2","TLR2","chr4",154604770,"TSS1500",0.0470535277320865,6.49691357538069,2.56032709708131,0.0124033121334361,0.0452256722052529,-3.35770551802097
"UCN3","UCN3","chr10",5406948,"TSS200",-0.0563186533189741,6.56609711677458,-2.56032037479563,0.0124035329385637,0.0452256722052529,-3.35772117817327
"TMEM45B","TMEM45B","chr11",129685613,"TSS200",0.0683114085743108,6.62109563359878,2.56017277583914,0.0124083819767059,0.0452381493572833,-3.35806501414577
"MT1IP","MT1IP","chr16",56710098,"Body",0.0324756366041772,6.55000511269253,2.56011765976543,0.012410193132574,0.0452395494828192,-3.35819340433984
"MEIS3P1","MEIS3P1","chr17",15689957,"TSS1500",0.208004968375134,8.1397660027263,2.55962763750589,0.0124263061318187,0.0452930785763656,-3.35933478511507
"BCAT2","BCAT2",NA,NA,NA,0.187289617128021,8.00018947160302,2.55942718402426,0.0124329029206139,0.0453119133804852,-3.35980163703384
"SETD3","SETD3","chr14",99864952,"3'UTR",0.157631158096915,10.1957925128673,2.55936243608889,0.0124350344069288,0.0453144718587934,-3.35995242704361
"GPD1L","GPD1L","chr3",32147645,"TSS1500",-0.187046951687911,10.503074941717,-2.55930075360163,0.0124370652862733,0.0453166631695246,-3.36009607501983
"LOC400768","LOC400768",NA,NA,NA,0.0338145456615262,6.54249136680379,2.55881438353464,0.0124530893824564,0.04536673075907,-3.36122864595011
"HS.28456","HS.28456",NA,NA,NA,-0.0490931533964201,6.65615523115637,-2.55879681686553,0.0124536684878684,0.04536673075907,-3.36126954865882
"LOC285016","LOC285016",NA,NA,NA,-0.168472990109429,7.02630667803366,-2.5584534077299,0.0124649942483789,0.0454027711908092,-3.36206910442131
"EVI5L","EVI5L","chr19",7895096,"TSS200",0.166567342499853,9.89504155287508,2.55804574461608,0.0124784511990162,0.045446565143476,-3.36301814498718
"EIF1","EIF1","chr17",39844982,"TSS200",-0.193000026928564,11.863196185072,-2.55793856350171,0.0124819914219006,0.0454542364243825,-3.36326764174756
"ANGEL1","ANGEL1","chr14",77278949,"Body",0.109793619052221,8.00397989714135,2.55780290882183,0.0124864734347509,0.0454653351575468,-3.36358340683011
"CXORF57","CXORF57",NA,NA,NA,-0.231151118939425,7.90512519871184,-2.55774967992925,0.0124882325072209,0.0454665177993458,-3.36370730454066
"LOC100128288","LOC100128288","chr17",8265333,"TSS1500",0.272225747562208,11.7202051682629,2.55768157627207,0.0124904834770647,0.0454694908386485,-3.36386582219241
"MICAL1","MICAL1",NA,NA,NA,0.178406406543565,7.98465039438885,2.55746706911767,0.0124975757857175,0.0454900852459807,-3.36436508454393
"KCNE1L","KCNE1L","chrX",108868237,"1stExon",-0.134130598067365,6.88843500184915,-2.55724767185564,0.0125048335375968,0.0455112770541697,-3.3648756921559
"DSTYK","DSTYK",NA,NA,NA,-0.190319464643938,8.22423759566584,-2.55678026462125,0.0125203082495179,0.0455615221460559,-3.36596337557241
"LOC729456","LOC729456",NA,NA,NA,-0.0431769453423012,6.55815597743787,-2.55674387958036,0.0125215135942094,0.0455615221460559,-3.36604803863861
"KRTAP3-2","KRTAP3-2","chr17",39157349,"TSS1500",0.0608154753731274,6.57073863758639,2.5564076863218,0.0125326557854725,0.0455919184521103,-3.36683026695838
"LOC645476","LOC645476",NA,NA,NA,0.0363565891834403,6.5837764226513,2.55640503275065,0.0125327437662994,0.0455919184521103,-3.36683644073747
"LOC651051","LOC651051",NA,NA,NA,0.0333930443398085,6.50844424516224,2.555941914695,0.0125481072795076,0.0456405282781882,-3.367913845306
"LOC100132702","LOC100132702",NA,NA,NA,-0.0353569090331458,6.50002137675266,-2.55590585571807,0.0125493042157297,0.0456405282781882,-3.36799772654994
"MGC42630","MGC42630",NA,NA,NA,0.266141705294054,8.11522201308527,2.555872081835,0.0125504253943523,0.0456405282781882,-3.36807629125259
"C15ORF58","C15ORF58",NA,NA,NA,-0.0577233130267087,6.59698772239773,-2.555523137808,0.0125620144487045,0.0456774326707881,-3.36888795269763
"GPR120","GPR120","chr10",95326311,"TSS200",-0.0399902329317401,6.52433596828001,-2.55535106194264,0.012567732950608,0.0456928091977809,-3.36928817556906
"HS.110524","HS.110524",NA,NA,NA,0.0333877034107051,6.54945227399764,2.55530915239185,0.0125691260632382,0.0456928091977809,-3.36938564752131
"LOC389787","LOC389787",NA,NA,NA,0.305158505188682,10.5214877763109,2.55500061340263,0.0125793864783016,0.0457248654239378,-3.37010319671456
"SEC63","SEC63","chr6",108279684,"TSS1500",0.121173895439549,7.45658068171317,2.55463604776859,0.0125915197930334,0.0457637213298736,-3.37095094959261
"C2ORF66","C2ORF66",NA,NA,NA,-0.045448256043116,6.52775862758245,-2.5544822533179,0.0125966414798628,0.0457770875744183,-3.37130854931805
"SLC16A8","SLC16A8","chr22",38479215,"TSS200",-0.0724307960378674,6.58966866609791,-2.55440518507535,0.0125992087255928,0.0457811687988642,-3.37148774002027
"KRR1","KRR1","chr12",75905429,"TSS200",-0.0972670662449842,6.81308448594158,-2.55426367602172,0.0126039238100235,0.0457930526965896,-3.3718167496607
"LOC440030","LOC440030",NA,NA,NA,-0.048467078978315,6.56850622318079,-2.55417879147368,0.012606752928885,0.0457980824943452,-3.37201409953743
"C14ORF1","C14ORF1",NA,NA,NA,0.047577375245309,6.63211726217333,2.55389834628626,0.012616103967282,0.0458268013937021,-3.37266607327444
"HS.443853","HS.443853",NA,NA,NA,0.0855170297094761,6.8060694216854,2.55373201642453,0.0126216529521837,0.0458393497841414,-3.37305272540165
"SARDH","SARDH","chr9",136605868,"TSS1500",-0.0375305974724141,6.4964938340695,-2.55370811226199,0.012622450607753,0.0458393497841414,-3.37310829152679
"DPP7","DPP7","chr9",140008980,"Body",0.257612472862037,8.20303229570041,2.55360718147381,0.0126258190585317,0.0458463303729042,-3.37334290412039
"LOC100132015","LOC100132015",NA,NA,NA,0.0303999309640579,6.45673943625415,2.5534825934308,0.0126299781620837,0.0458561800181025,-3.37363249701273
"LRRC47","LRRC47","chr1",3712654,"1stExon",-0.162119410451089,8.58940367436336,-2.55340175512608,0.012632677436144,0.0458607277514619,-3.3738203915032
"ZNF394","ZNF394","chr7",99098094,"TSS1500",0.266591578022899,11.05075852781,2.55326298900753,0.0126373121932797,0.0458723000717927,-3.37414291739792
"LOC100129588","LOC100129588",NA,NA,NA,0.0441493904504906,6.57743563269187,2.55318220523744,0.0126400110596441,0.0458768434383695,-3.37433067155772
"LOC644335","LOC644335",NA,NA,NA,0.0452534137571812,6.58717175906983,2.55300029535569,0.0126460903043239,0.0458936534226752,-3.37475344038635
"FOXP3","FOXP3",NA,NA,NA,0.0438333841875371,6.59641106693496,2.55286501102802,0.012650613080602,0.0459016901759336,-3.37506783237635
"MRGPRD","MRGPRD","chr11",68747554,"1stExon",-0.0279956412746136,6.56970506874942,-2.5528474328835,0.0126512008538527,0.0459016901759336,-3.37510868181419
"IMPDH2","IMPDH2","chr3",49066699,"1stExon",-0.122112097922161,8.94738462944474,-2.5527068285083,0.0126559032319638,0.0459134965041489,-3.37543542051336
"IRX3","IRX3","chr16",54318115,"Body",0.295220677993127,7.17464416398647,2.55259891999621,0.0126595131980162,0.0459213374959506,-3.37568616978002
"HS.309308","HS.309308",NA,NA,NA,0.0397122347901648,6.61802776955453,2.55239647448345,0.0126662883071093,0.0459406566745268,-3.3761565726082
"OR2F1","OR2F1","chr7",143655754,"TSS1500",-0.0412650356784372,6.44434822751729,-2.55225647678456,0.0126709754302423,0.0459523991692804,-3.37648185321478
"LOC729742","LOC729742",NA,NA,NA,0.223761320730743,8.95414403159354,2.55200768183783,0.012679308947581,0.0459745045879063,-3.37705988406177
"OR56B4","OR56B4","chr11",6129548,"1stExon",-0.0403373785970418,6.53947778887274,-2.55198791060961,0.0126799714073206,0.0459745045879063,-3.37710581696492
"HS.155607","HS.155607",NA,NA,NA,-0.120938232689548,6.84826247288242,-2.55145328052521,0.01269789670167,0.0460342320954872,-3.37834776656102
"LOC645307","LOC645307",NA,NA,NA,-0.0419799064488613,6.54568192678139,-2.5514012696209,0.0126996417641551,0.0460352937591443,-3.37846857659334
"KSR2","KSR2","chr12",118313990,"Body",0.0733981656571157,6.78385761169782,2.55066821978279,0.0127242599758188,0.0461192592309007,-3.38017107183141
"GRN","GRN","chr17",42429529,"Body",0.110688402780141,7.20429077272691,2.55046539339665,0.0127310791499521,0.0461387000175467,-3.38064205984593
"PDHA2","PDHA2","chr4",96761229,"TSS200",0.0249095828555985,6.50821381522987,2.55035996997588,0.0127346248659833,0.0461462743771913,-3.38088685365778
"PDE4DIP","PDE4DIP","chr1",145076239,"TSS200",0.112111813294192,6.96206512279378,2.54996890028324,0.0127477855342164,0.0461886845850566,-3.3817948454782
